Mænd,15-29 år,Letland,43.0,60.0,37.0,47.0,61.0,63.0,66.0,77.0,82.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",13.0,21.0,17.0,27.0,26.0,16.0,18.0,26.0,43.0,52.0,59.0,59.0,63.0
Mænd,15-29 år,Litauen,139.0,142.0,144.0,201.0,208.0,225.0,210.0,181.0,172.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",22.0,23.0,23.0,40.0,44.0,39.0,54.0,61.0,89.0,130.0,174.0,144.0,147.0
Mænd,15-29 år,Nederlandene,34.0,42.0,40.0,45.0,40.0,51.0,63.0,51.0,52.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",17.0,19.0,27.0,27.0,21.0,23.0,26.0,28.0,38.0,29.0,45.0,45.0,31.0
Mænd,15-29 år,Nordmakedonien,64.0,68.0,67.0,82.0,109.0,122.0,117.0,112.0,123.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",50.0,49.0,77.0,71.0,57.0,72.0,57.0,60.0,55.0,54.0,60.0,55.0,68.0
Mænd,15-29 år,Norge,49.0,34.0,44.0,36.0,42.0,41.0,41.0,38.0,45.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",57.0,40.0,66.0,51.0,59.0,70.0,52.0,47.0,39.0,46.0,51.0,52.0,42.0
Mænd,15-29 år,Polen,326.0,291.0,270.0,316.0,318.0,356.0,342.0,364.0,362.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",132.0,123.0,149.0,164.0,175.0,160.0,233.0,234.0,279.0,319.0,341.0,307.0,317.0
Mænd,15-29 år,Portugal,7.0,10.0,13.0,12.0,21.0,14.0,19.0,20.0,26.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,5.0,4.0,4.0,4.0,5.0,6.0,7.0,2.0,3.0,7.0,5.0,8.0
Mænd,15-29 år,Rumænien,360.0,375.0,381.0,425.0,450.0,517.0,509.0,610.0,720.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",35.0,23.0,22.0,31.0,108.0,26.0,40.0,75.0,116.0,164.0,236.0,244.0,312.0
Mænd,15-29 år,Rusland,60.0,52.0,43.0,56.0,54.0,71.0,71.0,53.0,55.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11.0,14.0,28.0,47.0,48.0,40.0,38.0,37.0,62.0,50.0,58.0,69.0,53.0
Mænd,15-29 år,Schweiz,3.0,2.0,3.0,3.0,2.0,3.0,8.0,7.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,5.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0
Mænd,15-29 år,Serbien og Montenegro,22.0,21.0,22.0,26.0,22.0,30.0,21.0,17.0,13.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,8.0,14.0,21.0,12.0,26.0,21.0,27.0,25.0,33.0,31.0,34.0
Mænd,15-29 år,Sovjetunionen,9.0,10.0,11.0,7.0,9.0,2.0,6.0,4.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",12.0,13.0,12.0,13.0,10.0,13.0,11.0,10.0,11.0,11.0,9.0,13.0,9.0
Mænd,15-29 år,Spanien,15.0,23.0,23.0,27.0,33.0,45.0,46.0,41.0,54.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",12.0,10.0,13.0,16.0,25.0,14.0,13.0,17.0,7.0,14.0,24.0,20.0,16.0
Mænd,15-29 år,Storbritannien,39.0,45.0,39.0,47.0,65.0,62.0,87.0,48.0,55.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",45.0,41.0,28.0,48.0,48.0,38.0,35.0,38.0,41.0,43.0,50.0,49.0,50.0
Mænd,15-29 år,Sverige,34.0,41.0,40.0,37.0,43.0,48.0,39.0,39.0,55.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",43.0,46.0,54.0,53.0,47.0,35.0,29.0,47.0,37.0,50.0,40.0,54.0,48.0
Mænd,15-29 år,Tjekkoslovakiet,8.0,4.0,4.0,4.0,4.0,6.0,2.0,1.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,5.0,7.0,5.0,4.0,5.0,7.0,8.0,3.0,8.0,4.0,9.0,4.0
Mænd,15-29 år,Tyrkiet,1626.0,1518.0,1491.0,1594.0,1673.0,1801.0,1647.0,1380.0,1264.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1129.0,1139.0,1529.0,1528.0,1594.0,1342.0,1380.0,1499.0,1701.0,1577.0,1804.0,1716.0,1743.0
Mænd,15-29 år,Tyskland,77.0,68.0,89.0,89.0,103.0,111.0,108.0,95.0,121.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",49.0,45.0,61.0,66.0,66.0,66.0,70.0,68.0,75.0,70.0,84.0,69.0,78.0
Mænd,15-29 år,Ukraine,112.0,95.0,103.0,90.0,109.0,140.0,128.0,110.0,169.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,19.0,45.0,56.0,79.0,117.0,137.0,183.0,147.0,128.0,123.0,110.0,109.0
Mænd,15-29 år,Ungarn,27.0,26.0,35.0,30.0,28.0,31.0,27.0,25.0,24.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,4.0,9.0,8.0,16.0,5.0,11.0,17.0,12.0,17.0,19.0,25.0,30.0
Mænd,15-29 år,Østrig,7.0,8.0,6.0,4.0,7.0,3.0,8.0,5.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,5.0,6.0,10.0
Mænd,15-29 år,Algeriet,29.0,26.0,27.0,26.0,25.0,31.0,38.0,30.0,34.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,14.0,16.0,14.0,21.0,21.0,14.0,21.0,16.0,24.0,26.0,28.0,31.0
Mænd,15-29 år,Egypten,37.0,36.0,41.0,41.0,55.0,44.0,45.0,41.0,33.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",26.0,28.0,32.0,35.0,33.0,37.0,24.0,37.0,39.0,37.0,41.0,40.0,38.0
Mænd,15-29 år,Etiopien,34.0,39.0,47.0,49.0,46.0,56.0,52.0,45.0,35.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",14.0,14.0,17.0,24.0,28.0,24.0,25.0,28.0,32.0,26.0,34.0,32.0,37.0
Mænd,15-29 år,Ghana,17.0,26.0,25.0,25.0,29.0,29.0,37.0,26.0,32.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",14.0,19.0,16.0,22.0,13.0,13.0,20.0,19.0,15.0,17.0,16.0,26.0,22.0
Mænd,15-29 år,Kenya,19.0,11.0,13.0,12.0,7.0,12.0,11.0,13.0,15.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,13.0,15.0,13.0,19.0,8.0,14.0,15.0,18.0,17.0,20.0,17.0,19.0
Mænd,15-29 år,Marokko,301.0,285.0,294.0,327.0,302.0,350.0,321.0,304.0,302.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",192.0,207.0,233.0,245.0,269.0,216.0,238.0,261.0,277.0,301.0,285.0,268.0,286.0
Mænd,15-29 år,Nigeria,11.0,7.0,9.0,8.0,13.0,5.0,9.0,9.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,7.0,6.0,6.0,8.0,5.0,9.0,9.0,11.0,9.0,9.0,12.0,12.0
Mænd,15-29 år,Somalia,673.0,674.0,751.0,820.0,903.0,884.0,885.0,853.0,902.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",225.0,282.0,373.0,364.0,375.0,359.0,403.0,439.0,451.0,460.0,572.0,631.0,667.0
Mænd,15-29 år,Sydafrika,2.0,5.0,3.0,5.0,4.0,8.0,5.0,8.0,4.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,9.0,7.0,6.0,6.0,0.0,2.0,3.0,3.0,5.0,4.0,5.0,5.0
Mænd,15-29 år,Tanzania,8.0,11.0,6.0,8.0,10.0,8.0,11.0,7.0,14.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",9.0,12.0,13.0,16.0,11.0,10.0,10.0,9.0,7.0,10.0,11.0,6.0,10.0
Mænd,15-29 år,Tunesien,48.0,40.0,56.0,57.0,56.0,55.0,53.0,59.0,58.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,10.0,12.0,17.0,12.0,14.0,10.0,21.0,27.0,25.0,36.0,32.0,41.0
Mænd,15-29 år,Uganda,27.0,24.0,28.0,22.0,25.0,30.0,22.0,20.0,24.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",14.0,22.0,29.0,40.0,44.0,33.0,36.0,32.0,25.0,38.0,44.0,39.0,32.0
Mænd,15-29 år,Canada,5.0,6.0,8.0,5.0,4.0,4.0,9.0,9.0,10.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,5.0,8.0,7.0,6.0,4.0,6.0,5.0,4.0,6.0,7.0,5.0,6.0
Mænd,15-29 år,USA,15.0,14.0,24.0,33.0,28.0,17.0,18.0,20.0,24.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",8.0,10.0,10.0,13.0,16.0,14.0,10.0,17.0,18.0,14.0,15.0,7.0,13.0
Mænd,15-29 år,Argentina,3.0,8.0,7.0,10.0,14.0,39.0,51.0,27.0,34.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",3.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0
Mænd,15-29 år,Brasilien,17.0,17.0,25.0,22.0,22.0,23.0,15.0,13.0,23.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",7.0,6.0,12.0,21.0,15.0,23.0,14.0,24.0,22.0,21.0,27.0,23.0,24.0
Mænd,15-29 år,Chile,10.0,7.0,8.0,8.0,13.0,14.0,9.0,9.0,13.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",14.0,18.0,15.0,13.0,18.0,9.0,8.0,9.0,11.0,8.0,11.0,13.0,7.0
Mænd,15-29 år,Afghanistan,430.0,467.0,490.0,502.0,500.0,509.0,454.0,414.0,409.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",52.0,80.0,134.0,186.0,214.0,224.0,244.0,326.0,306.0,394.0,428.0,438.0,442.0
Mænd,15-29 år,Filippinerne,28.0,25.0,21.0,19.0,32.0,28.0,29.0,35.0,29.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",29.0,25.0,28.0,26.0,34.0,26.0,30.0,26.0,20.0,30.0,22.0,27.0,26.0
Mænd,15-29 år,Indien,40.0,39.0,30.0,50.0,42.0,49.0,63.0,61.0,60.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",33.0,32.0,46.0,49.0,54.0,45.0,49.0,53.0,58.0,53.0,37.0,38.0,33.0
Mænd,15-29 år,Indonesien,1.0,1.0,2.0,5.0,3.0,2.0,4.0,8.0,6.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Mænd,15-29 år,Irak,907.0,960.0,947.0,996.0,1045.0,1117.0,1038.0,962.0,906.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",218.0,310.0,470.0,566.0,612.0,560.0,609.0,746.0,786.0,862.0,951.0,932.0,923.0
Mænd,15-29 år,Iran,275.0,273.0,261.0,265.0,294.0,316.0,281.0,259.0,246.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",219.0,240.0,284.0,310.0,299.0,248.0,261.0,285.0,301.0,279.0,348.0,319.0,315.0
Mænd,15-29 år,Israel,14.0,19.0,15.0,20.0,19.0,23.0,17.0,16.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",16.0,8.0,19.0,14.0,11.0,9.0,10.0,11.0,19.0,12.0,14.0,12.0,14.0
Mænd,15-29 år,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
Mænd,15-29 år,Jordan,91.0,84.0,85.0,77.0,71.0,85.0,71.0,64.0,72.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",58.0,69.0,85.0,82.0,77.0,74.0,60.0,71.0,72.0,93.0,93.0,91.0,99.0
Mænd,15-29 år,Kina,34.0,25.0,27.0,21.0,15.0,16.0,11.0,25.0,21.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,11.0,36.0,62.0,39.0,40.0,27.0,71.0,51.0,45.0,59.0,39.0,33.0
Mænd,15-29 år,Kuwait,77.0,92.0,98.0,123.0,137.0,134.0,126.0,119.0,130.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",27.0,42.0,51.0,51.0,65.0,57.0,48.0,74.0,68.0,76.0,89.0,87.0,88.0
Mænd,15-29 år,Libanon,1344.0,1358.0,1292.0,1418.0,1490.0,1562.0,1492.0,1348.0,1301.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",454.0,514.0,675.0,749.0,785.0,717.0,801.0,857.0,977.0,1071.0,1288.0,1355.0,1386.0
Mænd,15-29 år,Myanmar,7.0,20.0,17.0,22.0,22.0,16.0,17.0,13.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,12.0,14.0,7.0,13.0
Mænd,15-29 år,Pakistan,534.0,502.0,508.0,525.0,554.0,580.0,520.0,446.0,429.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",487.0,486.0,560.0,579.0,549.0,458.0,466.0,479.0,530.0,498.0,601.0,536.0,552.0
Mænd,15-29 år,Sri Lanka,130.0,140.0,132.0,141.0,136.0,151.0,133.0,113.0,106.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",70.0,85.0,114.0,123.0,145.0,117.0,125.0,134.0,131.0,130.0,152.0,151.0,142.0
Mænd,15-29 år,Syrien,280.0,465.0,660.0,903.0,1046.0,1189.0,1197.0,1097.0,1100.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",48.0,42.0,76.0,76.0,87.0,89.0,81.0,100.0,112.0,122.0,178.0,174.0,230.0
Mænd,15-29 år,Thailand,47.0,46.0,53.0,42.0,66.0,64.0,49.0,53.0,53.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",23.0,28.0,43.0,46.0,45.0,45.0,45.0,38.0,40.0,46.0,56.0,56.0,53.0
Mænd,15-29 år,Vietnam,69.0,77.0,78.0,106.0,98.0,104.0,92.0,87.0,79.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",120.0,119.0,137.0,141.0,121.0,111.0,89.0,91.0,96.0,83.0,91.0,93.0,96.0
Mænd,15-29 år,Australien,4.0,7.0,7.0,5.0,2.0,4.0,1.0,4.0,8.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,3.0,7.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,2.0,2.0,1.0
Mænd,15-29 år,Øvrige lande i alt,471.0,521.0,528.0,594.0,707.0,787.0,812.0,750.0,778.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",211.0,232.0,252.0,275.0,370.0,239.0,261.0,292.0,342.0,358.0,394.0,414.0,451.0
Mænd,15-29 år,"Øvrige lande, vestlige",36.0,36.0,37.0,50.0,43.0,61.0,55.0,54.0,51.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11.0,6.0,12.0,6.0,12.0,9.0,19.0,18.0,18.0,17.0,19.0,18.0,17.0
Mænd,15-29 år,"Øvrige lande, ikke-vestlige",435.0,485.0,491.0,544.0,664.0,726.0,757.0,696.0,727.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",200.0,226.0,240.0,269.0,296.0,230.0,242.0,274.0,324.0,341.0,375.0,396.0,434.0
Mænd,30-49 år,I alt,48603.0,45641.0,41780.0,41359.0,45302.0,52176.0,49571.0,47387.0,46683.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",45745.0,40516.0,51865.0,59922.0,55038.0,45741.0,44672.0,45810.0,47919.0,50222.0,51334.0,48643.0,50015.0
Mænd,30-49 år,Danmark,39159.0,36401.0,32086.0,30873.0,33240.0,37908.0,34958.0,33312.0,31814.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",40406.0,35744.0,45383.0,52393.0,47368.0,39386.0,38237.0,38598.0,40289.0,42087.0,42604.0,39985.0,40811.0
Mænd,30-49 år,Belgien,10.0,9.0,3.0,10.0,10.0,14.0,11.0,14.0,12.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11.0,6.0,10.0,8.0,7.0,4.0,12.0,3.0,8.0,9.0,12.0,15.0,8.0
Mænd,30-49 år,Bosnien-Hercegovina,258.0,228.0,228.0,257.0,263.0,331.0,341.0,285.0,303.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",202.0,171.0,217.0,213.0,240.0,183.0,186.0,191.0,226.0,223.0,257.0,262.0,220.0
Mænd,30-49 år,Bulgarien,99.0,124.0,149.0,140.0,201.0,271.0,273.0,292.0,301.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,0.0,3.0,10.0,20.0,3.0,12.0,19.0,30.0,49.0,62.0,65.0,95.0
Mænd,30-49 år,Estland,6.0,8.0,8.0,3.0,13.0,15.0,14.0,8.0,14.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,4.0
Mænd,30-49 år,Finland,16.0,16.0,14.0,16.0,13.0,12.0,18.0,20.0,11.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",21.0,26.0,13.0,26.0,22.0,22.0,15.0,17.0,24.0,20.0,20.0,20.0,13.0
Mænd,30-49 år,Frankrig,48.0,37.0,38.0,48.0,43.0,59.0,52.0,50.0,31.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",40.0,28.0,50.0,50.0,47.0,38.0,52.0,45.0,44.0,42.0,51.0,34.0,46.0
Mænd,30-49 år,Grækenland,20.0,19.0,16.0,25.0,34.0,34.0,42.0,38.0,42.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",33.0,16.0,19.0,29.0,29.0,8.0,15.0,17.0,11.0,8.0,20.0,16.0,22.0
Mænd,30-49 år,Irland,20.0,12.0,14.0,13.0,11.0,20.0,24.0,28.0,30.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",12.0,18.0,17.0,22.0,16.0,19.0,14.0,18.0,13.0,13.0,12.0,11.0,12.0
Mænd,30-49 år,Island,96.0,76.0,73.0,73.0,74.0,102.0,88.0,82.0,92.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",68.0,58.0,74.0,114.0,0.0,73.0,85.0,82.0,83.0,87.0,82.0,61.0,81.0
Mænd,30-49 år,Italien,87.0,93.0,74.0,99.0,100.0,116.0,135.0,139.0,130.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",57.0,46.0,54.0,63.0,81.0,59.0,47.0,63.0,62.0,69.0,67.0,61.0,76.0
Mænd,30-49 år,Jugoslavien,394.0,350.0,308.0,338.0,357.0,423.0,413.0,345.0,356.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",380.0,338.0,429.0,482.0,449.0,392.0,360.0,396.0,404.0,457.0,451.0,413.0,430.0
Mænd,30-49 år,"Jugoslavien, Forbundsrepublikken",26.0,15.0,25.0,17.0,21.0,21.0,32.0,32.0,31.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",18.0,19.0,30.0,43.0,42.0,34.0,28.0,29.0,27.0,29.0,40.0,31.0,20.0
Mænd,30-49 år,Kroatien,18.0,24.0,20.0,36.0,30.0,38.0,38.0,40.0,59.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",10.0,11.0,10.0,15.0,16.0,11.0,12.0,8.0,12.0,13.0,9.0,17.0,19.0
Mænd,30-49 år,Letland,65.0,70.0,62.0,57.0,91.0,86.0,95.0,98.0,114.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,3.0,5.0,1.0,7.0,4.0,11.0,16.0,29.0,34.0,44.0,61.0,64.0
Mænd,30-49 år,Litauen,127.0,145.0,188.0,225.0,268.0,319.0,359.0,361.0,382.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",2.0,2.0,3.0,14.0,17.0,28.0,24.0,42.0,55.0,76.0,87.0,99.0,112.0
Mænd,30-49 år,Nederlandene,77.0,72.0,69.0,47.0,53.0,62.0,92.0,65.0,60.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",54.0,60.0,80.0,99.0,110.0,57.0,65.0,70.0,70.0,71.0,86.0,61.0,75.0
Mænd,30-49 år,Nordmakedonien,121.0,102.0,112.0,84.0,100.0,134.0,153.0,160.0,141.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",29.0,18.0,48.0,41.0,57.0,67.0,64.0,67.0,79.0,84.0,98.0,100.0,109.0
Mænd,30-49 år,Norge,78.0,74.0,59.0,49.0,64.0,77.0,75.0,74.0,63.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",120.0,85.0,100.0,119.0,129.0,67.0,79.0,73.0,70.0,93.0,70.0,86.0,69.0
Mænd,30-49 år,Polen,603.0,629.0,700.0,756.0,829.0,977.0,995.0,928.0,983.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",86.0,68.0,94.0,111.0,128.0,145.0,180.0,276.0,309.0,380.0,441.0,450.0,563.0
Mænd,30-49 år,Portugal,19.0,18.0,29.0,27.0,28.0,34.0,42.0,46.0,45.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",6.0,12.0,8.0,11.0,6.0,10.0,8.0,12.0,16.0,10.0,14.0,18.0,18.0
Mænd,30-49 år,Rumænien,332.0,377.0,428.0,558.0,730.0,863.0,976.0,1071.0,1211.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",15.0,19.0,22.0,23.0,104.0,26.0,29.0,49.0,82.0,121.0,167.0,191.0,278.0
Mænd,30-49 år,Rusland,54.0,57.0,54.0,55.0,70.0,76.0,78.0,66.0,84.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11.0,15.0,21.0,19.0,20.0,18.0,18.0,29.0,28.0,41.0,48.0,43.0,36.0
Mænd,30-49 år,Schweiz,7.0,11.0,8.0,4.0,7.0,3.0,6.0,6.0,5.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,4.0,10.0,11.0,5.0,10.0,5.0,8.0,8.0,12.0,7.0,7.0,3.0
Mænd,30-49 år,Serbien og Montenegro,12.0,19.0,16.0,13.0,9.0,21.0,20.0,17.0,18.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",0.0,0.0,10.0,15.0,16.0,23.0,18.0,16.0,15.0,13.0,22.0,16.0,10.0
Mænd,30-49 år,Sovjetunionen,5.0,4.0,8.0,7.0,6.0,9.0,11.0,11.0,9.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",13.0,10.0,13.0,16.0,15.0,10.0,14.0,8.0,8.0,9.0,10.0,7.0,15.0
Mænd,30-49 år,Spanien,26.0,42.0,28.0,37.0,34.0,52.0,61.0,57.0,60.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",11.0,18.0,17.0,18.0,20.0,14.0,17.0,19.0,20.0,20.0,23.0,44.0,29.0
Mænd,30-49 år,Storbritannien,119.0,116.0,112.0,96.0,115.0,133.0,133.0,164.0,136.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",140.0,127.0,163.0,214.0,198.0,153.0,149.0,152.0,133.0,155.0,125.0,115.0,133.0
Mænd,30-49 år,Sverige,80.0,83.0,57.0,69.0,95.0,106.0,109.0,101.0,93.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",79.0,71.0,81.0,123.0,124.0,75.0,65.0,81.0,73.0,83.0,80.0,95.0,71.0
Mænd,30-49 år,Tjekkoslovakiet,6.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,3.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",5.0,2.0,5.0,4.0,6.0,4.0,2.0,5.0,8.0,7.0,7.0,9.0,4.0
Mænd,30-49 år,Tyrkiet,1678.0,1512.0,1571.0,1600.0,1748.0,2154.0,1992.0,1877.0,1870.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",891.0,832.0,1241.0,1433.0,1479.0,1278.0,1290.0,1496.0,1532.0,1623.0,1793.0,1682.0,1759.0
Mænd,30-49 år,Tyskland,152.0,133.0,140.0,133.0,152.0,151.0,179.0,161.0,163.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",172.0,137.0,186.0,209.0,170.0,142.0,154.0,165.0,172.0,187.0,177.0,160.0,160.0
Mænd,30-49 år,Ukraine,88.0,78.0,109.0,108.0,141.0,162.0,172.0,201.0,390.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",12.0,6.0,13.0,11.0,8.0,8.0,15.0,23.0,34.0,30.0,35.0,48.0,92.0
Mænd,30-49 år,Ungarn,43.0,56.0,47.0,47.0,43.0,58.0,57.0,63.0,61.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",19.0,12.0,14.0,10.0,13.0,13.0,11.0,13.0,23.0,12.0,26.0,22.0,27.0
Mænd,30-49 år,Østrig,3.0,7.0,7.0,8.0,7.0,7.0,3.0,11.0,7.0,"Skyldige personer i alderen 15-79 år efter køn, alder og oprindelsesland.xlsx",7.0,6.0,13.0,13.0,9.0,8.0,11.0,13.0,10.0,5.0,10.0,6.0,8.0
